Source	Target	Weight
687	1613	1.0
687	1612	1.0
687	1611	1.0
687	1610	1.0
687	1609	1.0
687	1608	1.0
687	1607	1.0
687	1606	1.0
687	1605	1.0
687	1604	1.0
687	1603	1.0
687	1602	1.0
687	1601	1.0
687	1600	1.0
200	687	1.0
687	1577	1.0
687	1576	1.0
687	1575	1.0
687	1554	1.0
687	1552	1.0
687	1551	1.0
687	1550	1.0
687	1549	1.0
273	687	1.0
687	1548	1.0
687	1547	1.0
687	1546	1.0
139	687	1.0
687	1545	1.0
687	1544	1.0
687	1543	1.0
274	687	1.0
687	1542	1.0
687	1541	1.0
687	1540	1.0
687	1539	1.0
687	1538	1.0
275	687	1.0
687	1553	1.0
687	1555	1.0
687	1574	1.0
687	1556	1.0
687	1573	1.0
355	687	1.0
687	1571	1.0
687	1570	1.0
687	1569	1.0
687	1568	1.0
687	1567	1.0
687	1566	1.0
687	1565	1.0
687	1564	1.0
687	1563	1.0
687	1562	1.0
113	687	1.0
687	1561	1.0
687	1560	1.0
687	1559	1.0
54	687	1.0
687	1558	1.0
687	1557	1.0
290	687	1.0
687	1458	1.0
687	1295	1.0
687	1347	1.0
687	1356	1.0
687	1355	1.0
687	1354	1.0
687	1353	1.0
687	1352	1.0
687	1351	1.0
687	1350	1.0
687	1349	1.0
687	1348	1.0
687	1346	1.0
687	1379	1.0
687	1345	1.0
687	1344	1.0
687	1343	1.0
687	1342	1.0
687	1341	1.0
687	1340	1.0
687	1339	1.0
687	1338	1.0
687	1337	1.0
687	1357	1.0
687	1358	1.0
687	1359	1.0
687	1360	1.0
687	1377	1.0
687	1376	1.0
687	1375	1.0
687	1374	1.0
687	1373	1.0
687	1372	1.0
687	1371	1.0
687	1370	1.0
687	1369	1.0
687	1368	1.0
687	1367	1.0
687	1366	1.0
687	1365	1.0
687	1364	1.0
301	687	1.0
687	1363	1.0
112	687	1.0
687	1362	1.0
687	1361	1.0
687	1336	1.0
687	1335	1.0
96	687	1.0
687	1314	1.0
687	1312	1.0
142	687	1.0
687	1311	1.0
687	1310	1.0
687	1309	1.0
687	1308	1.0
687	1307	1.0
687	1306	1.0
302	687	1.0
687	1305	1.0
687	1304	1.0
687	1303	1.0
687	1302	1.0
687	1301	1.0
687	1300	1.0
687	1299	1.0
687	1298	1.0
687	1297	1.0
687	1296	1.0
687	1313	1.0
687	1315	1.0
687	1334	1.0
687	1316	1.0
687	1333	1.0
687	1332	1.0
687	1331	1.0
687	1330	1.0
687	1329	1.0
687	1328	1.0
687	1327	1.0
687	1326	1.0
687	1325	1.0
687	1324	1.0
687	1323	1.0
687	1322	1.0
687	1321	1.0
52	687	1.0
687	1320	1.0
687	1319	1.0
687	1318	1.0
687	1317	1.0
7	687	1.0
687	1378	1.0
687	1380	1.0
291	687	1.0
687	1432	1.0
687	1440	1.0
687	1439	1.0
687	1438	1.0
687	1437	1.0
687	1436	1.0
297	687	1.0
687	1435	1.0
687	1434	1.0
687	1433	1.0
687	1431	1.0
687	1381	1.0
298	687	1.0
687	1430	1.0
687	1429	1.0
687	1428	1.0
687	1427	1.0
687	1426	1.0
53	687	1.0
687	1425	1.0
198	687	1.0
687	1441	1.0
296	687	1.0
295	687	1.0
687	1442	1.0
687	1457	1.0
687	1456	1.0
687	1455	1.0
687	1454	1.0
687	1453	1.0
292	687	1.0
687	1452	1.0
687	1451	1.0
293	687	1.0
687	1450	1.0
687	1449	1.0
687	1448	1.0
140	687	1.0
687	1447	1.0
687	1446	1.0
687	1445	1.0
687	1444	1.0
294	687	1.0
687	1443	1.0
687	1424	1.0
687	1423	1.0
687	1422	1.0
687	1401	1.0
687	1399	1.0
687	1398	1.0
687	1397	1.0
687	1396	1.0
687	1395	1.0
687	1394	1.0
687	1393	1.0
687	1392	1.0
687	1391	1.0
687	1390	1.0
687	1389	1.0
687	1388	1.0
141	687	1.0
687	1387	1.0
687	1386	1.0
687	1385	1.0
687	1384	1.0
687	1383	1.0
687	1382	1.0
687	1400	1.0
687	1402	1.0
687	1421	1.0
687	1403	1.0
687	1420	1.0
687	1419	1.0
687	1418	1.0
687	1417	1.0
687	1416	1.0
299	687	1.0
687	1415	1.0
687	1414	1.0
687	1413	1.0
687	1412	1.0
687	1411	1.0
687	1410	1.0
687	1409	1.0
687	1408	1.0
300	687	1.0
687	1407	1.0
687	1406	1.0
687	1405	1.0
687	1404	1.0
687	948	1.0
687	946	1.0
270	687	1.0
527	687	1.0
81	687	1.0
163	687	1.0
33	687	1.0
164	687	1.0
530	687	1.0
529	687	1.0
528	687	1.0
339	687	1.0
14	687	1.0
526	687	1.0
104	687	1.0
165	687	1.0
525	687	1.0
524	687	1.0
523	687	1.0
522	687	1.0
521	687	1.0
32	687	1.0
520	687	1.0
519	687	1.0
531	687	1.0
532	687	1.0
533	687	1.0
162	687	1.0
546	687	1.0
545	687	1.0
544	687	1.0
336	687	1.0
543	687	1.0
542	687	1.0
337	687	1.0
541	687	1.0
160	687	1.0
540	687	1.0
539	687	1.0
538	687	1.0
161	687	1.0
537	687	1.0
338	687	1.0
536	687	1.0
535	687	1.0
534	687	1.0
34	687	1.0
518	687	1.0
166	687	1.0
77	687	1.0
497	687	1.0
501	687	1.0
500	687	1.0
82	687	1.0
499	687	1.0
343	687	1.0
30	687	1.0
103	687	1.0
498	687	1.0
170	687	1.0
496	687	1.0
340	687	1.0
495	687	1.0
494	687	1.0
493	687	1.0
344	687	1.0
492	687	1.0
491	687	1.0
490	687	1.0
489	687	1.0
488	687	1.0
502	687	1.0
503	687	1.0
342	687	1.0
169	687	1.0
