Source	Target	Weight
25	1991	1.0
25	1990	1.0
25	1989	1.0
25	1988	1.0
25	1987	1.0
25	1986	1.0
25	1985	1.0
25	1984	1.0
25	1983	1.0
25	2011	1.0
25	2012	1.0
25	2013	1.0
25	2014	1.0
25	681	1.0
25	2040	1.0
25	2039	1.0
25	2038	1.0
25	2037	1.0
25	2036	1.0
25	2035	1.0
25	2034	1.0
25	2033	1.0
25	2032	1.0
25	2031	1.0
25	2030	1.0
25	2029	1.0
25	2028	1.0
25	2027	1.0
25	2026	1.0
25	2025	1.0
25	2024	1.0
25	2023	1.0
25	2022	1.0
25	2021	1.0
25	2020	1.0
25	2019	1.0
25	2018	1.0
25	2017	1.0
25	2016	1.0
25	2015	1.0
25	1982	1.0
25	1980	1.0
25	1919	1.0
25	1934	1.0
25	1947	1.0
25	1946	1.0
25	1945	1.0
25	1944	1.0
25	1943	1.0
25	1942	1.0
25	1941	1.0
25	1940	1.0
25	1939	1.0
25	1938	1.0
25	1937	1.0
25	1936	1.0
25	1935	1.0
25	1933	1.0
25	1979	1.0
25	1932	1.0
25	1931	1.0
25	1930	1.0
25	1929	1.0
25	1928	1.0
25	1927	1.0
25	1926	1.0
25	1925	1.0
25	1924	1.0
25	1923	1.0
