"ID	label	sector"
"2345	SBUX	HotelsRestaurantsLeisure"
"2346	SCCO	MetalsMining"
"2347	SCD	ETF"
"2348	SCHL	Media"
"2349	SCHN	MetalsMining"
"2350	SCHW	CapitalMarkets"
"2351	SCI	DiversifiedConsumerServices"
"2352	SCKT	TechnologyHardwareStoragePeriph"
"2353	SCL	Chemicals"
"2354	SCOR	Media"
"2355	SCS	CommercialServicesSupplies"
"2356	SCSC	ElectronicEquipmentInstrumentsC"
"2357	SCU	CapitalMarkets"
"2358	SCVL	SpecialtyRetail"
"2359	SCX	Machinery"
"2360	SEAC	Software"
"2361	SEB	FoodProducts"
"2362	SEED	FoodProducts"
"2363	SEEL	Pharmaceuticals"
"2364	SEIC	CapitalMarkets"
"2365	SELF	EquityRealEstateInvestmentTrusts"
"2366	SEM	HealthCareProvidersServices"
"2367	SENEA	FoodProducts"
"2368	SENEB	FoodProducts"
"2369	SEVN	REITMortgage"
"2370	SF	CapitalMarkets"
"2371	SFBC	Banks"
"2372	SFE	CapitalMarkets"
"2373	SFL	OilGasConsumableFuels"
"2374	SFNC	Banks"
"2375	SFST	Banks"
"2376	SGA	Media"
"2377	SGC	TextilesApparelLuxuryGoods"
"2378	SGEN	Biotechnology"
"2379	SGMA	ElectronicEquipmentInstrumentsC"
"2380	SGMO	Biotechnology"
"2381	SGRP	Media"
"2382	SGU	GasUtilities"
"2383	SHBI	Banks"
"2384	SHEN	WirelessTelecommunicationServices"
"2385	SHG	Banks"
"2386	SHI	OilGasConsumableFuels"
"2387	SHIP	Marine"
"2388	SHO	EquityRealEstateInvestmentTrusts"
"2389	SHOO	TextilesApparelLuxuryGoods"
"2390	SHW	Chemicals"
"2391	SHYF	Machinery"
"2392	SID	MetalsMining"
"2393	SIEB	CapitalMarkets"
"2394	SIF	AerospaceDefense"
"2395	SIFY	DiversifiedTelecommunicationServices"
"2396	SIG	SpecialtyRetail"
"2397	SIGA	Pharmaceuticals"
"2398	SIGI	Insurance"
"2399	SILC	CommunicationsEquipment"
"2400	SIM	MetalsMining"
"2401	SIMO	SemiconductorsSemiconductorEquipment"
"2402	SIRI	Media"
"2403	SITC	EquityRealEstateInvestmentTrusts"
"2404	SIVB	Banks"
"2405	SJI	GasUtilities"
"2406	SJM	FoodProducts"
"2407	SJR	Media"
"2408	SJT	OilGasConsumableFuels"
"2409	SJW	WaterUtilities"
"2410	SKE	OtherIndustrialMetalsMining"
"2411	SKM	WirelessTelecommunicationServices"
"2412	SKT	EquityRealEstateInvestmentTrusts"
"2413	SKX	TextilesApparelLuxuryGoods"
"2414	SKY	HouseholdDurables"
"2415	SKYW	Airlines"
"2416	SLAB	SemiconductorsSemiconductorEquipment"
"2417	SLB	EnergyEquipmentServices"
"2418	SLF	Insurance"
"2419	SLG	EquityRealEstateInvestmentTrusts"
"2420	SLGN	ContainersPackaging"
"2421	SLM	ConsumerFinance"
"2422	SLMBP	ETF"
"2423	SLNG	OilGasConsumableFuels"
"2424	SLNH	InformationTechnologyServices"
"2425	SLP	HealthCareTechnology"
"2426	SLS	Biotechnology"
"2427	SM	OilGasConsumableFuels"
"2428	SMBC	ThriftsMortgageFinance"
"2429	SMBK	Banks"
"2430	SMCI	TechnologyHardwareStoragePeriph"
"2431	SMED	HealthCareProvidersServices"
"2432	SMFG	Banks"
"2433	SMG	Chemicals"
"2434	SMID	ConstructionMaterials"
"2435	SMIT	ElectronicEquipmentInstrumentsC"
"2436	SMMF	Banks"
"2437	SMP	AutoComponents"
"2438	SMSI	Software"
"2439	SMTC	SemiconductorsSemiconductorEquipment"
"2440	SMTI	MedicalInstrumentsSupplies"
"2441	SMTS	MetalsMining"
"2442	SNA	Machinery"
"2443	SNBR	SpecialtyRetail"
"2444	SNCR	Software"
"2445	SNDA	MedicalCareFacilities"
"2446	SNEX	CapitalMarkets"
"2447	SNFCA	ThriftsMortgageFinance"
"2448	SNGX	Biotechnology"
"2449	SNMP	OilGasConsumableFuels"
"2450	SNN	HealthCareEquipmentSupplies"
"2451	SNOA	Pharmaceuticals"
"2452	SNP	PetroleumRefineries"
"2453	SNPS	Software"
"2454	SNT	ElectronicEquipmentInstrumentsC"
"2455	SNV	Banks"
"2456	SNX	ElectronicEquipmentInstrumentsC"
"2457	SNY	Pharmaceuticals"
"2458	SOHO	EquityRealEstateInvestmentTrusts"
"2459	SOHU	InteractiveMediaServices"
"2460	SOL	ConstructionEngineering"
"2461	SON	ContainersPackaging"
"2462	SONN	Biotechnology"
"2463	SONY	HouseholdDurables"
"2464	SOR	ETF"
"2465	SOTK	ElectronicEquipmentInstrumentsC"
"2466	SP	CommercialServicesSupplies"
"2467	SPB	HouseholdProducts"
"2468	SPCB	ElectronicEquipmentInstrumentsC"
"2469	SPE	ETF"
"2470	SPG	EquityRealEstateInvestmentTrusts"
"2471	SPH	GasUtilities"
"2472	SPNS	Software"
"2473	SPOK	WirelessTelecommunicationServices"
"2474	SPPI	Biotechnology"
"2475	SPR	AerospaceDefense"
"2476	SPTN	FoodStaplesRetailing"
"2477	SPWR	SemiconductorsSemiconductorEquipment"
"2478	SPXC	Machinery"
"2479	SPXX	ETF"
"2480	SQM	Chemicals"
"2481	SR	GasUtilities"
"2482	SRCE	Banks"
"2483	SRCL	CommercialServicesSupplies"
"2484	SRDX	HealthCareEquipmentSupplies"
"2485	SRE	MultiUtilities"
"2486	SRGA	MedicalDevices"
"2487	SRI	AutoComponents"
"2488	SRL	CapitalMarkets"
"2489	SRNE	Biotechnology"
"2490	SRPT	Biotechnology"
"2491	SRT	ITServices"
"2492	SRV	ETF"
"2493	SSB	Banks"
"2494	SSBI	Banks"
"2495	SSD	BuildingProducts"
"2496	SSKN	HealthCareEquipmentSupplies"
"2497	SSL	Chemicals"
"2498	SSP	Media"
"2499	SSRM	MetalsMining"
"2500	SSY	HealthCareProvidersServices"
"2501	SSYS	TechnologyHardwareStoragePeriph"
"2502	STAA	HealthCareEquipmentSupplies"
"2503	STAB	Biotechnology"
"2504	STAR	EquityRealEstateInvestmentTrusts"
"2505	STBA	Banks"
"2506	STC	Insurance"
"2507	STCN	ITServices"
"2508	STE	HealthCareEquipmentSupplies"
"2509	STGW	AdvertisingAgencies"
"2510	STK	ETF"
"2511	STKL	FoodProducts"
"2512	STLD	MetalsMining"
"2513	STM	SemiconductorsSemiconductorEquipment"
"2514	STN	ProfessionalServices"
"2515	STON	DiversifiedConsumerServices"
"2516	STRA	DiversifiedConsumerServices"
"2517	STRL	ConstructionEngineering"
"2518	STRM	HealthCareTechnology"
"2519	STRR	DiagnosticsResearch"
"2520	STRS	RealEstateManagementDevelopment"
"2521	STRT	AutoComponents"
"2522	STT	CapitalMarkets"
"2523	STWD	MortgageRealEstateInvestmentTrust"
"2524	STX	TechnologyHardwareStoragePeriph"
"2525	STXS	HealthCareEquipmentSupplies"
"2526	STZ	Beverages"
"2527	SU	OilGasConsumableFuels"
"2528	SUI	EquityRealEstateInvestmentTrusts"
"2529	SUP	AutoComponents"
"2530	SUZ	PaperForestProducts"
"2531	SVC	EquityRealEstateInvestmentTrusts"
"2532	SVT	ElectricalEquipment"
"2533	SWBI	LeisureProducts"
"2534	SWIR	CommunicationsEquipment"
"2535	SWK	Machinery"
"2536	SWKH	DiversifiedFinancialServices"
"2537	SWKS	SemiconductorsSemiconductorEquipment"
"2538	SWN	OilGasConsumableFuels"
"2539	SWX	GasUtilities"
"2540	SWZ	ETF"
"2541	SXI	Machinery"
"2542	SXT	Chemicals"
"2543	SYBT	Banks"
"2544	SYK	HealthCareEquipmentSupplies"
"2545	SYN	EnergyEquipmentServices"
"2546	SYNA	SemiconductorsSemiconductorEquipment"
"2547	SYNL	MetalsMining"
"2548	SYPR	AutoComponents"
"2549	SYY	FoodStaplesRetailing"
"2550	T	DiversifiedTelecommunicationServices"
"2551	TA	SpecialtyRetail"
"2552	TAC	IndependentPowerandRenewableElect"
"2553	TACT	TechnologyHardwareStoragePeriph"
"2554	TAIT	ElectronicEquipmentInstrumentsC"
"2555	TAK	Pharmaceuticals"
"2556	TAOP	ITServices"
"2557	TAP	Beverages"
"2558	TARO	Pharmaceuticals"
"2559	TAST	HotelsRestaurantsLeisure"
"2560	TATT	AerospaceDefense"
"2561	TAYD	Machinery"
"2562	TBBK	Banks"
"2563	TBI	ProfessionalServices"
"2564	TBNK	ThriftsMortgageFinance"
"2565	TCBI	Banks"
"2566	TCBK	Banks"
"2567	TCFC	Banks"
"2568	TCI	RealEstateManagementDevelopment"
"2569	TCOM	InternetDirectMarketingRetail"
"2570	TCX	ITServices"
"2571	TD	Banks"
"2572	TDC	Software"
"2573	TDF	ETF"
"2574	TDG	AerospaceDefense"
"2575	TDS	WirelessTelecommunicationServices"
"2576	TDW	EnergyEquipmentServices"
"2577	TDY	AerospaceDefense"
"2578	TECK	MetalsMining"
"2579	TEF	DiversifiedTelecommunicationServices"
"2580	TEI	ETF"
"2581	TEL	ElectronicEquipmentInstrumentsC"
"2582	TEN	AutoComponents"
"2583	TENX	Biotechnology"
"2584	TEO	DiversifiedTelecommunicationServices"
"2585	TER	SemiconductorsSemiconductorEquipment"
"2586	TESS	CommunicationsEquipment"
"2587	TEVA	Pharmaceuticals"
"2588	TEX	Machinery"
"2589	TFC	Banks"
"2590	TFII	RoadRail"
"2591	TFSL	ThriftsMortgageFinance"
"2592	TFX	HealthCareEquipmentSupplies"
"2593	TG	Chemicals"
"2594	TGA	OilGasConsumableFuels"
"2595	TGB	MetalsMining"
"2596	TGH	TradingCompaniesDistributors"
"2597	TGI	AerospaceDefense"
"2598	TGNA	Media"
"2599	TGS	OilGasConsumableFuels"
"2600	TGT	MultilineRetail"
"2601	THC	HealthCareProvidersServices"
"2602	THFF	Banks"
"2603	THG	Insurance"
"2604	THM	MetalsMining"
"2605	THMO	HealthCareEquipmentSupplies"
"2606	THO	Automobiles"
"2607	THRM	AutoComponents"
"2608	THS	FoodProducts"
"2609	THTX	Biotechnology"
"2610	TILE	CommercialServicesSupplies"
"2611	TIMB	TelecomServices"
"2612	TISI	CommercialServicesSupplies"
"2613	TITN	TradingCompaniesDistributors"
"2614	TJX	SpecialtyRetail"
"2615	TK	OilGasConsumableFuels"
"2616	TKC	WirelessTelecommunicationServices"
"2617	TKR	Machinery"
"2618	TLK	DiversifiedTelecommunicationServices"
"2619	TM	Automobiles"
"2620	TMDI	HealthCareEquipmentSupplies"
"2621	TMO	LifeSciencesToolsServices"
"2622	TMP	Banks"
"2623	TMUS	WirelessTelecommunicationServices"
"2624	TNC	Machinery"
"2625	TNK	OilGasConsumableFuels"
"2626	TNL	HotelsRestaurantsLeisure"
"2627	TNP	OilGasConsumableFuels"
"2628	TOL	HouseholdDurables"
"2629	TOMZ	CommercialServicesSupplies"
"2630	TOPS	OilGasConsumableFuels"
"2631	TOWN	Banks"
"2632	TPC	ConstructionEngineering"
"2633	TPL	OilGasConsumableFuels"
"2634	TPR	TextilesApparelLuxuryGoods"
"2635	TPX	HouseholdDurables"
"2636	TPZ	EnergyEquipmentServices"
"2637	TR	FoodProducts"
"2638	TRC	RealEstateManagementDevelopment"
"2639	TREE	ThriftsMortgageFinance"
"2640	TREX	BuildingProducts"
"2641	TRI	ProfessionalServices"
"2642	TRIB	HealthCareEquipmentSupplies"
"2643	TRMB	ElectronicEquipmentInstrumentsC"
"2644	TRMK	Banks"
"2645	TRN	Machinery"
"2646	TRNS	TradingCompaniesDistributors"
"2647	TROO	SoftwareApplication"
"2648	TROW	CapitalMarkets"
"2649	TRP	OilGasConsumableFuels"
"2650	TRQ	MetalsMining"
"2651	TRS	Machinery"
"2652	TRST	ThriftsMortgageFinance"
"2653	TRT	SemiconductorsSemiconductorEquipment"
"2654	TRTN	TradingCompaniesDistributors"
"2655	TRV	Insurance"
"2656	TRX	MetalsMining"
"2657	TS	EnergyEquipmentServices"
"2658	TSAT	CommunicationEquipment"
"2659	TSBK	ThriftsMortgageFinance"
"2660	TSCO	SpecialtyRetail"
"2661	TSEM	SemiconductorsSemiconductorEquipment"
"2662	TSI	ETF"
"2663	TSM	SemiconductorsSemiconductorEquipment"
"2664	TSN	FoodProducts"
"2665	TSRI	ITServices"
"2666	TT	BuildingProducts"
"2667	TTC	Machinery"
"2668	TTE	OilGasConsumableFuels"
"2669	TTEC	ITServices"
"2670	TTEK	CommercialServicesSupplies"
"2671	TTGT	Media"
"2672	TTI	EnergyEquipmentServices"
"2673	TTM	Automobiles"
"2674	TTMI	ElectronicEquipmentInstrumentsC"
"2675	TTNP	Pharmaceuticals"
"2676	TTWO	Entertainment"
"2677	TU	DiversifiedTelecommunicationServices"
"2678	TUP	HouseholdDurables"
"2679	TV	Media"
"2680	TVC	MetalsMining"
"2681	TVE	EnergyEquipmentServices"
"2682	TWI	Machinery"
"2683	TWIN	Machinery"
"2684	TWN	ETF"
"2685	TX	MetalsMining"
"2686	TXMD	Pharmaceuticals"
"2687	TXN	SemiconductorsSemiconductorEquipment"
"2688	TXRH	HotelsRestaurantsLeisure"
"2689	TXT	AerospaceDefense"
"2690	TY	ETF"
"2691	TYG	AssetManagement"
"2692	TYL	Software"
"2693	TZOO	InteractiveMediaServices"
"2694	UAA	TextilesApparelLuxuryGoods"
"2695	UAL	Airlines"
"2696	UAMY	MetalsMining"
"2697	UAVS	Machinery"
"2698	UBA	EquityRealEstateInvestmentTrusts"
"2699	UBFO	Banks"
"2700	UBOH	Banks"
"2701	UBP	EquityRealEstateInvestmentTrusts"
"2702	UBS	CapitalMarkets"
"2703	UBSI	Banks"
"2704	UCBI	Banks"
"2705	UCTT	SemiconductorsSemiconductorEquipment"
"2706	UDR	EquityRealEstateInvestmentTrusts"
"2707	UEC	OilGasConsumableFuels"
"2708	UEIC	HouseholdDurables"
"2709	UFCS	Insurance"
"2710	UFI	TextilesApparelLuxuryGoods"
"2711	UFPI	BuildingProducts"
"2712	UFPT	ContainersPackaging"
"2713	UG	PersonalProducts"
"2714	UGI	GasUtilities"
"2715	UGP	OilGasConsumableFuels"
"2716	UHAL	RoadRail"
"2717	UHS	HealthCareProvidersServices"
"2718	UHT	EquityRealEstateInvestmentTrusts"
"2719	UIHC	Insurance"
"2720	UIS	ITServices"
"2721	UL	PersonalProducts"
"2722	ULBI	ElectricalEquipment"
"2723	ULH	RoadRail"
"2724	ULTA	SpecialtyRetail"
"2725	UMBF	Banks"
"2726	UMC	SemiconductorsSemiconductorEquipment"
"2727	UMH	EquityRealEstateInvestmentTrusts"
"2728	UMPQ	Banks"
"2729	UNAM	Insurance"
"2730	UNB	Banks"
"2731	UNF	CommercialServicesSupplies"
"2732	UNH	HealthCareProvidersServices"
"2733	UNM	Insurance"
"2734	UNP	RoadRail"
"2735	UNTY	Banks"
"2736	UONE	Media"
"2737	UONEK	Media"
"2738	UPS	AirFreightLogistics"
"2739	URBN	SpecialtyRetail"
"2740	URG	OilGasConsumableFuels"
"2741	URI	TradingCompaniesDistributors"
"2742	USA	ETF"
"2743	USAK	FurnishingsFixturesAppliances"
"2744	USAP	MetalsMining"
"2745	USAS	MetalsMining"
"2746	USAU	MetalsMining"
"2747	USB	Banks"
"2748	USEG	OilGasConsumableFuels"
"2749	USIO	ITServices"
"2750	USLM	ConstructionMaterials"
"2751	USM	WirelessTelecommunicationServices"
"2752	USNA	PersonalProducts"
"2753	USPH	HealthCareProvidersServices"
"2754	UTF	ETF"
"2755	UTG	ETF"
"2756	UTHR	Biotechnology"
"2757	UTI	DiversifiedConsumerServices"
"2758	UTL	MultiUtilities"
"2759	UTMD	HealthCareEquipmentSupplies"
"2760	UTSI	CommunicationsEquipment"
"2761	UUU	ElectronicEquipmentInstrumentsC"
"2762	UUUU	OilGasConsumableFuels"
"2763	UVE	Insurance"
"2764	UVSP	Banks"
"2765	UVV	Tobacco"
"2766	V	ITServices"
"2767	VABK	Banks"
"2768	VALE	MetalsMining"
"2769	VALU	CapitalMarkets"
"2770	VATE	EngineeringConstruction"
"2771	VBF	ETF"
"2772	VBFC	Banks"
"2773	VCEL	Biotechnology"
"2774	VCV	ETF"
"2775	VECO	SemiconductorsSemiconductorEquipment"
"2776	VEON	WirelessTelecommunicationServices"
"2777	VERU	PersonalProducts"
"2778	VFC	TextilesApparelLuxuryGoods"
"2779	VFL	ETF"
"2780	VGM	ETF"
"2781	VGR	Tobacco"
"2782	VGZ	MetalsMining"
"2783	VHC	Software"
"2784	VHI	Chemicals"
"2785	VIAV	CommunicationsEquipment"
"2786	VICR	ElectricalEquipment"
"2787	VIRC	CommercialServicesSupplies"
"2788	VIRX	Biotechnology"
"2789	VIV	TelecomServices"
"2790	VIVO	HealthCareEquipmentSupplies"
"2791	VKI	ETF"
"2792	VKQ	ETF"
"2793	VLGEA	FoodStaplesRetailing"
"2794	VLO	OilGasConsumableFuels"
"2795	VLT	ETF"
"2796	VLY	Banks"
"2797	VMC	ConstructionMaterials"
"2798	VMI	ConstructionEngineering"
"2799	VMO	ETF"
"2800	VMW	Software"
"2801	VNDA	Biotechnology"
"2802	VNO	EquityRealEstateInvestmentTrusts"
"2803	VOD	WirelessTelecommunicationServices"
"2804	VOXX	HouseholdDurables"
"2805	VPV	ETF"
"2806	VRE	REITResidential"
"2807	VRME	ElectronicEquipmentInstrumentsC"
"2808	VRNT	Software"
"2809	VRSK	ProfessionalServices"
"2810	VRSN	ITServices"
"2811	VRTS	CapitalMarkets"
"2812	VRTX	Biotechnology"
"2813	VSAT	CommunicationsEquipment"
"2814	VSEC	CommercialServicesSupplies"
"2815	VSH	ElectronicEquipmentInstrumentsC"
"2816	VTN	ETF"
"2817	VTNR	OilGasConsumableFuels"
"2818	VTR	EquityRealEstateInvestmentTrusts"
"2819	VTRS	Pharmaceuticals"
"2820	VVI	CommercialServicesSupplies"
"2821	VVR	ETF"
"2822	VWTR	WaterUtilities"
"2823	VXRT	Biotechnology"
"2824	VZ	DiversifiedTelecommunicationServices"
"2825	WAB	Machinery"
"2826	WABC	Banks"
"2827	WAFD	ThriftsMortgageFinance"
"2828	WAL	Banks"
"2829	WAT	LifeSciencesToolsServices"
"2830	WAVD	InformationTechnologyServices"
"2831	WBA	FoodStaplesRetailing"
"2832	WBS	Banks"
"2833	WCC	TradingCompaniesDistributors"
"2834	WCN	CommercialServicesSupplies"
"2835	WDC	TechnologyHardwareStoragePeriph"
"2836	WDFC	HouseholdProducts"
"2837	WEA	ETF"
"2838	WEC	MultiUtilities"
"2839	WEN	HotelsRestaurantsLeisure"
"2840	WERN	RoadRail"
"2841	WETF	CapitalMarkets"
"2842	WEX	ITServices"
"2843	WEYS	Distributors"
"2844	WF	Banks"
"2845	WFC	Banks"
"2846	WFCF	Software"
"2847	WFG	PaperForestProducts"
"2848	WGO	Automobiles"
"2849	WHG	CapitalMarkets"
"2850	WHLM	CommercialServicesSupplies"
"2851	WHR	HouseholdDurables"
"2852	WIA	ETF"
"2853	WILC	FoodStaplesRetailing"
"2854	WINA	SpecialtyRetail"
"2855	WINT	Biotechnology"
"2856	WIRE	ElectricalEquipment"
"2857	WIT	ITServices"
"2858	WIW	ETF"
"2859	WKSP	AutoParts"
"2860	WLDN	ProfessionalServices"
"2861	WLFC	TradingCompaniesDistributors"
"2862	WLK	Chemicals"
"2863	WM	CommercialServicesSupplies"
"2864	WMB	OilGasConsumableFuels"
"2865	WMK	FoodStaplesRetailing"
"2866	WMPN	ThriftsMortgageFinance"
"2867	WMT	FoodStaplesRetailing"
"2868	WNC	Machinery"
"2869	WNEB	ThriftsMortgageFinance"
"2870	WNS	ITServices"
"2871	WOLF	Semiconductors"
"2872	WOR	MetalsMining"
"2873	WPC	EquityRealEstateInvestmentTrusts"
"2874	WPM	MetalsMining"
"2875	WPP	Media"
"2876	WPRT	Machinery"
"2877	WRB	Insurance"
"2878	WRE	EquityRealEstateInvestmentTrusts"
"2879	WRLD	ConsumerFinance"
"2880	WRN	MetalsMining"
"2881	WSBC	Banks"
"2882	WSBF	ThriftsMortgageFinance"
"2883	WSFS	ThriftsMortgageFinance"
"2884	WSM	SpecialtyRetail"
"2885	WSO	TradingCompaniesDistributors"
"2886	WST	HealthCareEquipmentSupplies"
"2887	WSTG	ElectronicEquipmentInstrumentsC"
"2888	WTBA	Banks"
"2889	WTFC	Banks"
"2890	WTI	OilGasConsumableFuels"
"2891	WTM	Insurance"
"2892	WTRG	WaterUtilities"
"2893	WTS	Machinery"
"2894	WTT	ElectronicEquipmentInstrumentsC"
"2895	WU	ITServices"
"2896	WULF	CapitalMarkets"
"2897	WVFC	ETF"
"2898	WVVI	Beverages"
"2899	WW	DiversifiedConsumerServices"
"2900	WWD	Machinery"
"2901	WWE	Entertainment"
"2902	WWR	OilGasConsumableFuels"
"2903	WWW	TextilesApparelLuxuryGoods"
"2904	WY	EquityRealEstateInvestmentTrusts"
"2905	WYNN	HotelsRestaurantsLeisure"
"2906	WYY	ITServices"
"2907	X	MetalsMining"
"2908	XEL	ElectricUtilities"
"2909	XIN	RealEstateManagementDevelopment"
"2910	XOM	OilGasConsumableFuels"
"2911	XOMA	Biotechnology"
"2912	XPL	MetalsMining"
"2913	XPO	AirFreightLogistics"
"2914	XRAY	HealthCareEquipmentSupplies"
"2915	XRX	TechnologyHardwareStoragePeriph"
"2916	XTLB	Biotechnology"
"2917	Y	Insurance"
"2918	YELL	RoadRail"
"2919	YORW	WaterUtilities"
"2920	YPF	OilGasConsumableFuels"
"2921	YTEN	Biotechnology"
"2922	YUM	HotelsRestaurantsLeisure"
"2923	YVR	Entertainment"
"2924	ZBH	HealthCareEquipmentSupplies"
"2925	ZBRA	ElectronicEquipmentInstrumentsC"
"2926	ZD	Software"
"2927	ZEUS	MetalsMining"
"2928	ZION	Banks"
"2929	ZIONP	Banks"
"2930	ZIVO	PersonalProducts"
"2931	ZNH	Airlines"
"2932	ZTR	ETF"
"2933	ZUMZ	SpecialtyRetail"
"2934	ZYXI	HealthCareEquipmentSupplies"
